task_id,route,model_decision,model_decision_raw,valid_format,p_defer,p_self,score,margin,logp_self,logp_defer,self_passed,prediction,reference,expert_passed,expert_available,expert_has_answer,answer_len
hendrycks_math/test/003039,post_defer,defer,defer,1,0.8520759327094793,0.14792406729052066,0.14792406729052066,1.7509765625,-1.9140625,-0.1630859375,1,340,340,,0,0,1640
hendrycks_math/test/003040,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,0,-4,,0,0,1065
hendrycks_math/test/003041,post_defer,defer,,0,0.9999841564838754,1.5843516124602885e-05,1.5843516124602885e-05,11.052734375,-11.4375,-0.384765625,0,7,553,,0,0,1779
hendrycks_math/test/003042,post_self,self,self,1,0.09484524420535369,0.9051547557946463,0.9051547557946463,-2.255859375,-0.103515625,-2.359375,1,\frac{1}{11},\frac{1}{11},,0,0,1015
hendrycks_math/test/003043,post_self,self,self,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.205078125,-1.703125,1,\frac{1}{11},\frac{1}{11},,0,0,1114
hendrycks_math/test/003044,post_self,self,self,1,0.04768019635596767,0.9523198036440323,0.9523198036440323,-2.994384765625,-0.052490234375,-3.046875,1,499,499,,0,0,798
hendrycks_math/test/003045,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,70,70,,0,0,1137
hendrycks_math/test/003046,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,44,44,,0,0,1855
hendrycks_math/test/003047,post_defer,defer,defer,1,0.8801805072395273,0.11981949276047266,0.11981949276047266,1.994140625,-2.125,-0.130859375,0,1573,1440,,0,0,2102
hendrycks_math/test/003048,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,1,6,6,,0,0,1743
hendrycks_math/test/003049,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,0,2,18,,0,0,597
hendrycks_math/test/003050,post_defer,defer,,0,0.9994439916831849,0.0005560083168151264,0.0005560083168151264,7.494171142578125,-7.5,-0.005828857421875,0,24,129,,0,0,2240
hendrycks_math/test/003051,post_self,self,self,1,0.09488717126057673,0.9051128287394232,0.9051128287394232,-2.25537109375,-0.10400390625,-2.359375,0,Finalanswer:2,2,,0,0,387
hendrycks_math/test/003052,post_defer,defer,,0,0.9990746151133504,0.0009253848866496162,0.0009253848866496162,6.984375,-8.6875,-1.703125,0,7,48,,0,0,2264
hendrycks_math/test/003053,post_defer,defer,defer,1,0.8520759327094793,0.14792406729052066,0.14792406729052066,1.7509765625,-1.9140625,-0.1630859375,0,30,10,,0,0,1123
hendrycks_math/test/003054,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,0,Finalanswer:1,1,,0,0,380
hendrycks_math/test/003055,post_defer,defer,,0,0.996800177791972,0.003199822208027947,0.003199822208027947,5.741455078125,-5.75,-0.008544921875,0,1,71,,0,0,2773
hendrycks_math/test/003056,post_defer,defer,,0,0.9996619587041847,0.0003380412958152723,0.0003380412958152723,7.99200439453125,-8.0,-0.00799560546875,0,22,12,,0,0,1979
hendrycks_math/test/003057,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,9,9,,0,0,1207
hendrycks_math/test/003058,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,2220,2220,,0,0,1143
hendrycks_math/test/003059,post_self,self,self,1,0.06022467980691989,0.9397753201930801,0.9397753201930801,-2.74755859375,-0.06494140625,-2.8125,1,12,12,,0,0,707
hendrycks_math/test/003060,post_self,self,self,1,0.09497107514700584,0.9050289248529941,0.9050289248529941,-2.25439453125,-0.10498046875,-2.359375,1,6,6,,0,0,639
hendrycks_math/test/003061,post_defer,defer,,0,0.9975081838604026,0.0024918161395973693,0.0024918161395973693,5.99224853515625,-6.0,-0.00775146484375,0,1167,21022,,0,0,2449
hendrycks_math/test/003062,post_defer,defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.140625,-0.388671875,0,34,25,,0,0,1646
hendrycks_math/test/003063,post_self,self,self,1,0.07613247677115975,0.9238675232288402,0.9238675232288402,-2.49609375,-0.08203125,-2.578125,1,52,52,,0,0,992
hendrycks_math/test/003064,post_defer,defer,,0,0.9903663476405535,0.009633652359446465,0.009633652359446465,4.6328125,-4.65625,-0.0234375,0,3604944183380985,9,,0,0,2013
hendrycks_math/test/003065,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,8,8,,0,0,1120
hendrycks_math/test/003066,post_defer,defer,,0,0.7053792935590418,0.29462070644095817,0.29462070644095817,0.873046875,-1.265625,-0.392578125,0,1,13,,0,0,2532
hendrycks_math/test/003067,post_defer,defer,defer,1,0.9239361826181752,0.07606381738182477,0.07606381738182477,2.4970703125,-2.578125,-0.0810546875,1,203,203,,0,0,2326
hendrycks_math/test/003068,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,0,180,60,,0,0,1716
hendrycks_math/test/003069,post_defer,defer,defer,1,0.7779753192320792,0.2220246807679208,0.2220246807679208,1.25390625,-1.5078125,-0.25390625,0,244,236,,0,0,1927
hendrycks_math/test/003070,post_defer,defer,self,1,0.5,0.5,0.5,0.0,-0.6953125,-0.6953125,1,3,3,,0,0,1391
hendrycks_math/test/003071,post_defer,defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.9765625,-0.478515625,0,21,75,,0,0,1509
hendrycks_math/test/003072,post_defer,defer,,0,0.9995086183073288,0.0004913816926711556,0.0004913816926711556,7.6177978515625,-7.625,-0.0072021484375,0,323,17,,0,0,2215
hendrycks_math/test/003073,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,0,13,20,,0,0,1546
hendrycks_math/test/003074,post_self,self,self,1,0.06027997470983279,0.9397200252901672,0.9397200252901672,-2.74658203125,-0.06591796875,-2.8125,1,9,9,,0,0,851
hendrycks_math/test/003075,post_defer,defer,defer,1,0.8171371170938969,0.18286288290610309,0.18286288290610309,1.4970703125,-1.703125,-0.2060546875,0,**,\frac{1}{3},,0,0,1255
hendrycks_math/test/003076,post_defer,defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.9765625,-0.4765625,0,23456,11189,,0,0,1085
hendrycks_math/test/003077,post_defer,defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.9765625,-0.4765625,0,4,6,,0,0,1472
hendrycks_math/test/003078,post_defer,defer,defer,1,0.8172829938264785,0.1827170061735215,0.1827170061735215,1.498046875,-1.703125,-0.205078125,0,-210_3,-221_3,,0,0,1138
hendrycks_math/test/003079,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,4,4,,0,0,1030
hendrycks_math/test/003080,post_defer,defer,defer,1,0.8175744761936437,0.18242552380635635,0.18242552380635635,1.5,-1.703125,-0.203125,0,201,202,,0,0,2091
hendrycks_math/test/003081,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,\frac{3280}{999},\frac{3280}{999},,0,0,869
hendrycks_math/test/003082,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,4,4,,0,0,1499
hendrycks_math/test/003083,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,201,201,,0,0,948
hendrycks_math/test/003084,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,0,18,"12,000,085",,0,0,1179
hendrycks_math/test/003085,post_self,self,self,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.205078125,-1.703125,1,18,18,,0,0,1182
hendrycks_math/test/003086,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,0,**,6,,0,0,1032
hendrycks_math/test/003087,post_defer,defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.9765625,-0.478515625,0,Thursday,Friday,,0,0,1086
hendrycks_math/test/003088,post_self,self,self,1,0.11848705868952816,0.8815129413104719,0.8815129413104719,-2.0068359375,-0.1337890625,-2.140625,1,12,12,,0,0,965
hendrycks_math/test/003089,post_defer,defer,,0,0.952341970034673,0.047658029965326976,0.047658029965326976,2.994873046875,-3.046875,-0.052001953125,0,2+4,5,,0,0,2827
hendrycks_math/test/003090,post_defer,defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.140625,-0.388671875,1,31,31,,0,0,1718
hendrycks_math/test/003091,post_defer,defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.140625,-0.388671875,1,6,6,,0,0,1435
hendrycks_math/test/003092,post_self,self,self,1,0.14817041344298693,0.8518295865570131,0.8518295865570131,-1.7490234375,-0.1650390625,-1.9140625,0,Monday,Saturday,,0,0,604
hendrycks_math/test/003093,post_defer,defer,defer,1,0.8521989788091112,0.14780102119088878,0.14780102119088878,1.751953125,-1.9140625,-0.162109375,1,11,11,,0,0,1922
hendrycks_math/test/003094,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,1,9,9,,0,0,804
hendrycks_math/test/003095,post_defer,defer,defer,1,0.8174287801882275,0.1825712198117725,0.1825712198117725,1.4990234375,-1.703125,-0.2041015625,1,7,7,,0,0,1769
hendrycks_math/test/003096,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,0,12,0,,0,0,1316
hendrycks_math/test/003097,post_defer,defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.140625,-0.390625,1,2112_6,2112_6,,0,0,916
hendrycks_math/test/003098,post_defer,defer,,0,0.9999831439438043,1.6856056195724278e-05,1.6856056195724278e-05,10.99078369140625,-11.0,-0.00921630859375,0,6,190,,0,0,2744
hendrycks_math/test/003099,post_defer,defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.140625,-0.388671875,1,1076,1076,,0,0,1858
hendrycks_math/test/003100,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,7,7,,0,0,1272
hendrycks_math/test/003101,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,1,17,17,,0,0,622
hendrycks_math/test/003102,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.6953125,-0.6953125,1,201,201,,0,0,1086
hendrycks_math/test/003103,post_self,self,self,1,0.04769128322359843,0.9523087167764016,0.9523087167764016,-2.994140625,-0.052734375,-3.046875,1,4,4,,0,0,1072
hendrycks_math/test/003104,post_defer,defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.140625,-0.390625,1,128,128,,0,0,1346
hendrycks_math/test/003105,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,2,2,,0,0,720
hendrycks_math/test/003106,post_defer,defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.140625,-0.390625,1,66,66,,0,0,1460
hendrycks_math/test/003107,post_defer,defer,,0,0.9982748554032514,0.0017251445967485513,0.0017251445967485513,6.3607177734375,-6.375,-0.0142822265625,0,1,3,,0,0,1743
hendrycks_math/test/003108,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,32,32,,0,0,615
hendrycks_math/test/003109,post_defer,defer,defer,1,0.7302898704283038,0.26971012957169616,0.26971012957169616,0.99609375,-1.3125,-0.31640625,1,12,12,,0,0,1785
hendrycks_math/test/003110,post_defer,defer,defer,1,0.777637773340701,0.22236222665929894,0.22236222665929894,1.251953125,-1.5078125,-0.255859375,0,2,1,,0,0,1889
hendrycks_math/test/003111,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,0,11,2,,0,0,1560
hendrycks_math/test/003112,post_defer,defer,defer,1,0.7779753192320792,0.2220246807679208,0.2220246807679208,1.25390625,-1.5078125,-0.25390625,0,5552,5636,,0,0,1719
hendrycks_math/test/003113,post_defer,defer,,0,0.9990811377727284,0.0009188622272715552,0.0009188622272715552,6.991455078125,-7.0,-0.008544921875,0,5,235,,0,0,1960
hendrycks_math/test/003114,post_defer,defer,defer,1,0.7302898704283038,0.26971012957169616,0.26971012957169616,0.99609375,-1.3125,-0.31640625,1,\frac{1}{3},\frac{1}{3},,0,0,2253
hendrycks_math/test/003115,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,1,11,11,,0,0,1314
hendrycks_math/test/003116,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,1,60,60,,0,0,1320
hendrycks_math/test/003117,post_defer,defer,,0,0.9820783587518901,0.01792164124810991,0.01792164124810991,4.003662109375,-4.03125,-0.027587890625,0,1,7,,0,0,2378
hendrycks_math/test/003118,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,0.0011,0.0011_{2},,0,0,767
hendrycks_math/test/003119,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,51,53,,0,0,982
hendrycks_math/test/003120,post_self,self,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,6,12,,0,0,972
hendrycks_math/test/003121,post_defer,defer,,0,0.9971763079434113,0.0028236920565887225,0.0028236920565887225,5.86688232421875,-5.875,-0.00811767578125,0,4,88,,0,0,2155
hendrycks_math/test/003122,post_defer,defer,,0,0.9991910199565636,0.0008089800434364358,0.0008089800434364358,7.118927001953125,-7.125,-0.006072998046875,0,911,16592,,0,0,2073
hendrycks_math/test/003123,post_defer,defer,defer,1,0.8803863363336775,0.11961366366632253,0.11961366366632253,1.99609375,-2.125,-0.12890625,0,"D,E","C,E",,0,0,1249
hendrycks_math/test/003124,post_self,self,self,1,0.07620119302481985,0.9237988069751801,0.9237988069751801,-2.4951171875,-0.0830078125,-2.578125,1,\frac{1}{4},\frac{1}{4},,0,0,1087
hendrycks_math/test/003125,post_self,self,self,1,0.2220246807679208,0.7779753192320792,0.7779753192320792,-1.25390625,-0.25390625,-1.5078125,0,3,6,,0,0,1182
hendrycks_math/test/003126,post_defer,defer,defer,1,0.6220002299153026,0.37799977008469743,0.37799977008469743,0.498046875,-0.9765625,-0.478515625,1,103,103,,0,0,1351
hendrycks_math/test/003127,post_defer,defer,,0,0.9975043882444673,0.0024956117555327006,0.0024956117555327006,5.99072265625,-6.0,-0.00927734375,0,1,512,,0,0,2234
hendrycks_math/test/003128,post_self,self,self,1,0.37708178707321444,0.6229182129267856,0.6229182129267856,-0.501953125,-0.478515625,-0.98046875,1,Friday,Friday,,0,0,781
hendrycks_math/test/003129,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,6,6,,0,0,795
hendrycks_math/test/003130,post_self,self,self,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.205078125,-1.703125,0,12,16,,0,0,1381
hendrycks_math/test/003131,post_defer,defer,defer,1,0.9052385601533403,0.09476143984665975,0.09476143984665975,2.2568359375,-2.359375,-0.1025390625,0,17271,10901,,0,0,2243
hendrycks_math/test/003132,post_self,self,self,1,0.18257121981177252,0.8174287801882275,0.8174287801882275,-1.4990234375,-0.2041015625,-1.703125,0,9,12,,0,0,1034
hendrycks_math/test/003133,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,0,1,,0,0,1606
hendrycks_math/test/003134,post_defer,defer,defer,1,0.9052385601533403,0.09476143984665975,0.09476143984665975,2.2568359375,-2.359375,-0.1025390625,1,6,6,,0,0,1803
hendrycks_math/test/003135,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.6953125,-0.6953125,0,2,503,,0,0,1696
hendrycks_math/test/003136,post_defer,defer,defer,1,0.8174287801882275,0.1825712198117725,0.1825712198117725,1.4990234375,-1.703125,-0.2041015625,0,942,2000,,0,0,2522
hendrycks_math/test/003137,post_defer,defer,defer,1,0.7779753192320792,0.2220246807679208,0.2220246807679208,1.25390625,-1.5078125,-0.25390625,0,14,13,,0,0,1450
hendrycks_math/test/003138,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,7,7,,0,0,1057
hendrycks_math/test/003139,post_defer,defer,,0,0.9971721803499676,0.002827819650032426,0.002827819650032426,5.86541748046875,-5.875,-0.00958251953125,0,0,"8{,}880",,0,0,1650
hendrycks_math/test/003140,post_self,self,self,1,0.11981949276047273,0.8801805072395272,0.8801805072395272,-1.994140625,-0.130859375,-2.125,1,4,4,,0,0,1274
hendrycks_math/test/003141,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,1,1,1,,0,0,1376
hendrycks_math/test/003142,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,2743,2743,,0,0,510
hendrycks_math/test/003143,post_self,self,self,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1640625,-1.9140625,1,1200_7,1200_7,,0,0,1009
hendrycks_math/test/003144,post_defer,defer,defer,1,0.9398305676215932,0.06016943237840677,0.06016943237840677,2.74853515625,-2.8125,-0.06396484375,0,1248,1155,,0,0,1260
hendrycks_math/test/003145,post_defer,defer,defer,1,0.6796041263180436,0.32039587368195643,0.32039587368195643,0.751953125,-1.140625,-0.388671875,1,935,935,,0,0,1663
hendrycks_math/test/003146,post_defer,defer,,0,0.9959001895438527,0.004099810456147268,0.004099810456147268,5.492706298828125,-5.5,-0.007293701171875,0,19756,13,,0,0,2200
hendrycks_math/test/003147,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,6152,6152,,0,0,959
hendrycks_math/test/003148,post_self,self,self,1,0.22270013882530884,0.7772998611746912,0.7772998611746912,-1.25,-0.2578125,-1.5078125,1,11,11,,0,0,731
hendrycks_math/test/003149,post_self,self,self,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.205078125,-1.703125,0,1728,144,,0,0,477
hendrycks_math/test/003150,post_self,self,self,1,0.07613247677115975,0.9238675232288402,0.9238675232288402,-2.49609375,-0.08203125,-2.578125,1,104,104,,0,0,921
hendrycks_math/test/003151,post_self,self,self,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1640625,-1.9140625,1,9,9,,0,0,1021
hendrycks_math/test/003152,post_defer,defer,defer,1,0.8174287801882275,0.1825712198117725,0.1825712198117725,1.4990234375,-1.703125,-0.2041015625,0,7612_8,7602_8,,0,0,1494
hendrycks_math/test/003153,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,0,0,,0,0,1717
hendrycks_math/test/003154,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,777,777,,0,0,1160
hendrycks_math/test/003155,post_defer,defer,,0,0.997790938643304,0.0022090613566959627,0.0022090613566959627,6.11297607421875,-6.125,-0.01202392578125,0,33,40,,0,0,2686
hendrycks_math/test/003156,post_defer,defer,defer,1,0.9239361826181752,0.07606381738182477,0.07606381738182477,2.4970703125,-2.578125,-0.0810546875,0,44,100,,0,0,1779
hendrycks_math/test/003157,post_defer,defer,,0,0.9999974213851778,2.57861482222399e-06,2.57861482222399e-06,12.868255615234375,-12.875,-0.006744384765625,0,5,4,,0,0,2408
hendrycks_math/test/003158,post_defer,defer,defer,1,0.5,0.5,0.5,0.0,-0.6953125,-0.6953125,0,Tuesday,Sunday,,0,0,799
hendrycks_math/test/003159,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,1,1101_4,1101_4,,0,0,809
hendrycks_math/test/003160,post_defer,defer,defer,1,0.8520759327094793,0.14792406729052066,0.14792406729052066,1.7509765625,-1.9140625,-0.1630859375,0,1,10,,0,0,1950
hendrycks_math/test/003161,post_defer,defer,,0,0.9995647683342738,0.0004352316657262323,0.0004352316657262323,7.73919677734375,-7.75,-0.01080322265625,0,9,0,,0,0,2582
hendrycks_math/test/003162,post_self,self,self,1,0.037195517339129694,0.9628044826608703,0.9628044826608703,-3.253662109375,-0.043212890625,-3.296875,1,990,990,,0,0,359
hendrycks_math/test/003163,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,-36,-36,,0,0,856
hendrycks_math/test/003164,post_self,self,self,1,0.18271700617352163,0.8172829938264784,0.8172829938264784,-1.498046875,-0.205078125,-1.703125,1,46,46,,0,0,706
hendrycks_math/test/003165,post_self,self,self,1,0.2681740995451041,0.7318259004548959,0.7318259004548959,-1.00390625,-0.31640625,-1.3203125,1,204_5,204_5,,0,0,739
hendrycks_math/test/003166,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,1,8,8,,0,0,2198
hendrycks_math/test/003167,post_defer,defer,,0,0.9999542935350538,4.5706464946171366e-05,4.5706464946171366e-05,9.99322509765625,-10.0,-0.00677490234375,0,12,24,,0,0,3783
hendrycks_math/test/003168,post_defer,defer,defer,1,0.9239018600291821,0.07609813997081794,0.07609813997081794,2.49658203125,-2.578125,-0.08154296875,1,97,97,,0,0,1462
hendrycks_math/test/003169,post_self,self,self,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1640625,-1.9140625,1,3,3,,0,0,1272
hendrycks_math/test/003170,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,1,3,3,,0,0,699
hendrycks_math/test/003171,post_defer,defer,defer,1,0.5621765008857981,0.43782349911420193,0.43782349911420193,0.25,-0.828125,-0.578125,0,8,2,,0,0,1652
hendrycks_math/test/003172,post_self,self,self,1,0.09488717126057673,0.9051128287394232,0.9051128287394232,-2.25537109375,-0.10400390625,-2.359375,0,5,10,,0,0,723
hendrycks_math/test/003173,post_defer,defer,,0,0.9999537463184892,4.625368151078835e-05,4.625368151078835e-05,9.9813232421875,-10.0,-0.0186767578125,1,100,100,,0,0,2074
hendrycks_math/test/003174,post_defer,defer,,0,0.9990825374906983,0.0009174625093016919,0.0009174625093016919,6.99298095703125,-7.0,-0.00701904296875,0,10,5,,0,0,2324
hendrycks_math/test/003175,post_self,self,self,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1640625,-1.9140625,1,16,16,,0,0,1379
hendrycks_math/test/003176,post_self,self,self,1,0.32082130082460697,0.679178699175393,0.679178699175393,-0.75,-0.390625,-1.140625,0,5,7,,0,0,359
hendrycks_math/test/003177,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,1,8,8,,0,0,1576
hendrycks_math/test/003178,post_defer,defer,defer,1,0.8802834600060329,0.11971653999396714,0.11971653999396714,1.9951171875,-2.125,-0.1298828125,0,297,109,,0,0,1907
hendrycks_math/test/003179,post_self,self,self,1,0.09488717126057673,0.9051128287394232,0.9051128287394232,-2.25537109375,-0.10400390625,-2.359375,1,42,42,,0,0,698
hendrycks_math/test/003180,post_self,self,defer,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.578125,-0.828125,0,4,8,,0,0,967
hendrycks_math/test/003181,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,8,8,,0,0,980
hendrycks_math/test/003182,post_defer,defer,defer,1,0.9822089474580713,0.017791052541928698,0.017791052541928698,4.0111083984375,-4.03125,-0.0201416015625,0,0,7,,0,0,2732
hendrycks_math/test/003183,post_defer,defer,,0,0.9998407057911698,0.0001592942088302074,0.0001592942088302074,8.744598388671875,-8.75,-0.005401611328125,0,63,4,,0,0,2165
hendrycks_math/test/003184,post_self,self,self,1,0.3779997700846973,0.6220002299153027,0.6220002299153027,-0.498046875,-0.478515625,-0.9765625,1,3,3,,0,0,1458
hendrycks_math/test/003185,post_defer,defer,defer,1,0.9239361826181752,0.07606381738182477,0.07606381738182477,2.4970703125,-2.578125,-0.0810546875,0,362890,11,,0,0,1475
hendrycks_math/test/003186,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,0,128,64,,0,0,1305
hendrycks_math/test/003187,post_self,self,self,1,0.07626996618067049,0.9237300338193295,0.9237300338193295,-2.494140625,-0.083984375,-2.578125,1,0,0,,0,0,352
hendrycks_math/test/003188,post_self,self,self,1,0.029381776024403554,0.9706182239755965,0.9706182239755965,-3.49755859375,-0.03369140625,-3.53125,1,10,10,,0,0,760
hendrycks_math/test/003189,post_defer,defer,defer,1,0.9398305676215932,0.06016943237840677,0.06016943237840677,2.74853515625,-2.8125,-0.06396484375,0,123,129,,0,0,2276
hendrycks_math/test/003190,post_self,self,self,1,0.07613247677115975,0.9238675232288402,0.9238675232288402,-2.49609375,-0.08203125,-2.578125,1,321,321,,0,0,1168
hendrycks_math/test/003191,post_defer,defer,defer,1,0.7779753192320792,0.2220246807679208,0.2220246807679208,1.25390625,-1.5078125,-0.25390625,1,42,42,,0,0,1413
hendrycks_math/test/003192,post_self,self,self,1,0.1480471980316895,0.8519528019683105,0.8519528019683105,-1.75,-0.1640625,-1.9140625,0,10,7,,0,0,833
hendrycks_math/test/003193,post_defer,defer,defer,1,0.7779753192320792,0.2220246807679208,0.2220246807679208,1.25390625,-1.5078125,-0.25390625,0,2074,222,,0,0,1864
hendrycks_math/test/003194,post_defer,defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.140625,-0.390625,0,4206_7,4210_{7},,0,0,942
hendrycks_math/test/003195,post_self,self,self,1,0.4378234991142019,0.5621765008857982,0.5621765008857982,-0.25,-0.59765625,-0.84765625,0,**,17,,0,0,2063
hendrycks_math/test/003196,post_defer,defer,defer,1,0.6224593312018546,0.3775406687981454,0.3775406687981454,0.5,-0.9765625,-0.4765625,1,66,66,,0,0,1674
hendrycks_math/test/003197,post_defer,defer,defer,1,0.8802834600060329,0.11971653999396714,0.11971653999396714,1.9951171875,-2.125,-0.1298828125,0,187,6,,0,0,1209
hendrycks_math/test/003198,post_defer,defer,defer,1,0.679178699175393,0.320821300824607,0.320821300824607,0.75,-1.140625,-0.390625,0,0,3,,0,0,1659
hendrycks_math/test/003199,post_self,self,self,1,0.37754066879814546,0.6224593312018545,0.6224593312018545,-0.5,-0.4765625,-0.9765625,0,47,48,,0,0,2046
hendrycks_math/test/003200,post_self,self,self,1,0.222362226659299,0.7776377733407009,0.7776377733407009,-1.251953125,-0.255859375,-1.5078125,1,13,13,,0,0,1016
